USC00315177          27S    26S    27S    24S    23S    30S    43S    39S    26P    19S    23S    21S
USC00315340          25S    28S    31S    29S    30S    33P    31S    30S    32S    21S    27S    28S
USC00315356          18S    21S    25S    22S    25S    27C    26C    28C    20C    11C    18C    17S
USC00315743          27S    26S    32S    26S    21S    25S    28S    24S    25S    23S    23S    28S
USC00315771          30C    26C    29C    22C    22S    30C    30C    32C    24C    27C    24C    25C
USC00315830          33C    26C    31C    21C    28C    30C    42C    46C    40S    24C    30C    32C
USC00315838          27C    28C    31C    27C    24C    32C    24C    27C    27C    23C    25C    28C
USC00315890          26C    23C    30C    24C    32C    29C    36C    26C    28C    24C    26C    24C
USC00315913          23C    23S    28C    22C    23C    29S    26S    22S    22C    20C    21C    24S
USC00315923          43C    39C    43C    37C    33C    37C    35C    40C    41C    29C    41C    43C
USC00315996          26C    26S    30S    26S    31S    34S    32S    30S    28S    25S    22S    28C
USC00316001          42C    37C    37C    35C    33C    38C    35S    32C    31C    25S    35C    37S
USC00316091          29P    24P    33P    22P    28P    29P    26P    31P    26P    22P    23P    23P
USC00316236          27C    27C    29C    25C    27C    31C    28C    25C    28C    22S    24S    25S
USC00316256          29S    27S    35C    30C    26C    31C    35C    26S    30C    24C    27C    27S
USC00316341          35C    34S    34C    28S    36S    32S    31C    26S    29S    19S    32S    33C
USC00316349          25P    26P    23P    27P    24P    26P    31P    40P    42P    26P    22P    29P
USC00316507          25P    27P    30P    23P    26P    25P    28P    25P    18P    25P    22P    25P
USC00316510          22P    19P    29P    27P    26P    27P    29P    28P    26P    19P    22P    28P
USC00316602          26C    22C    30C    28C    27C    32C    35C    31C    29C    22C    24C    23C
USC00316805          35C    37C    38C    30C    33C    32C    36C    36C    32S    27S    33S    34C
USC00316853          27C    25C    30C    25C    26C    34C    37C    42C    31C    19C    23C    22C
USC00317056          28P    23P    27P    23P    20P    30P    29P    35P    27P    20P    24P    21P
USC00317074          29S    28C    32S    20C    26S    32S    34S    30S    26S    24S    26S    22S
USC00317079          24C    26S    31C    22S    26C    29C    31C    30C    27S    25C    21C    26S
USC00317097          26S    25C    32C    24C    23C    31C    25C    23C    26C    23C    23S    24C
USC00317165          25S    24S    29S    23S    22C    31C    38C    36S    23S    20S    22C    23C
USC00317202          27C    26C    29C    26C    24C    27C    33C    23C    24C    22C    25C    25C
USC00317229          24S    25C    28C    24C    24C    26C    31C    26C    24C    21S    21C    25S
USC00317319          26C    22C    30C    25C    26S    27S    32S    31C    26C    22C    24C    24C
USC00317395          24S    23C    30C    23S    22C    27S    33C    36S    24C    21C    19S    26C
USC00317400          25C    25C    30S    26S    22S    28S    31S    32S    27S    20S    20C    23S
USC00317486          44C    40C    43C    36C    40C    43C    48C    41C    38S    30S    41C    45C
USC00317499          25P    23P    30P    25P    27P    20P    30P    26P    19P    26P    24P    23P
USC00317516          26S    24S    33C    26S    22S    24P    31S    27S    23S    25S    26S    28S
USC00317615          21S    26C    30S    27C    21C    25S    28C    21C    24C    21S    20S    24C
USC00317618          26S    24S    30S    24S    21S    27S    23S    25S    27S    20S    19S    24S
USC00317656          27C    25C    29C    20C    26C    29C    33C    32C    26C    21C    24C    22S
USC00317725          26P    20P    30P    24P    24P    29P    34P    33P    31P    19P    20P    26P
USC00317845          29S    27S    34S    27C    27S    27C    26C    26C    23S    23S    27S    30S
USC00317924          24S    24S    31S    23C    27C    26C    29C    26S    24C    24C    26S    22S
USC00317994          26C    24C    33C    23C    28C    30C    38C    37C    26C    20C    21C    22C
USC00318113          30S    26C    31C    19S    26S    31S    36S    40S    42S    23S    22S    26S
USC00318292          24C    25C    28C    23C    23C    29C    25C    24C    24C    23C    24C    27C
USC00318448          26S    25S    28S    29S    24P    33P    32P    28S    26S    22P    28P    22P
USC00318492          31C    35C    36C    31C    37C    41C    38S    25C    25C    18S    35C    35C
USC00318500          27C    26C    30C    23C    22C    27C    32C    35C    25S    20S    21S    22C
USC00318694          27C    26C    33C    26C    28C    34C    29C    30C    31C    24C    29C    26C
USC00318706          30C    23C    28C    22C    29C    32C    40C    41C    32C    21C    20C    22C
USC00318744          34C    35C    37C    32C    29C    35C    33C    31C    32C    28C    29C    36C
USC00318778          27C    25C    27C    25C    27C    30C    31C    28C    23C    21C    23C    27C
USC00318964          27C    24C    29C    20C    23C    28C    37C    28C    26C    21C    23C    23C
USC00319100          26C    27C    28C    23C    30S    31S    37S    36C    31C    19C    22C    22C
USC00319123          25C    25C    28C    28C    37C    44C    42C    29C    27C    14C    23C    24C
USC00319147          30C    30C    29C    29C    29C    28C    23C    26C    24C    16C    28C    27C
USC00319354          29P    24P    24P    21P    26P    32P    38P    39P    34P    22P    27P    23P
USC00319357          27C    23C    25C    22S    27C    30C    37C    40C    28S    19C    20C    21C
USC00319406          31P    32P    37P    24P    32P    28P    34P    29P    26P    24P    28P    25P
USC00319423          28C    25C    29S    24S    28C    34C    43C    40C    35C    20S    19C    21S
USC00319427          25P    23S    25S    26S    19S    32P    40P    31S    24S    18S    18P    22P
USC00319440          28S    22S    28S    26S    28S    29S    32S    40S    31S    22S    21S    25S
USC00319467          29C    25S    28C    19S    26C    33C    48C    43C    39C    22C    20C    26C
USC00319476          28C    24C    31C    20C    28C    26C    35C    33C    30C    20C    23S    24C
USC00319555          27C    24C    37C    28C    29C    32C    31C    32C    30C    23C    26C    27C
USC00319675          26C    24C    30C    24C    23C    29C    34C    21C    27C    22C    22C    28C
USC00319704          25P    19P    31P    30P    22P    24P    29P    24P    30P    21P    25P    29P
USC00319923          28P    22P    33P    23P    26P    24P    33P    35P    26P    21P    28P    24P
USC00320005           2P     1P     5P     9P    16P    23P    21P    15P    13P    12P     1P     1P
USC00320022           1S -7777S     2C     6S    14C    22C    21C    17C     9S     8S     2C     1C
USC00320096           0P     0S     3P     5S    13S    19S    19S     8S     5S     6S     2S -7777P
USC00320127       -7777P     2P     4P     6P    17P    21P    18P    13P     6P     6P     2P     0P
USC00320189       -7777S -7777S -7777S     5C    13S    18C    17S    12S     7S     7S     2S -7777S
USC00320209       -7777P -7777S     2S     3S    12S    20S    14S     6S     8S     6S     2S     1S
USC00320382       -7777C -7777C     5C     6C    18C    22C    20C    16C    12C     8C     1C     1C
USC00320590           1S     2S     3P    10P    13P    16P    12S     9S    10S     9S     3S -7777P
USC00320729           1P     2P     2P     5P    12P    20P    19P     9P     6P     8P     3P     1P
USC00320766           1S     1S     3S     8S    17P    23P    17P    12P     6P     8P     3P     1P
USC00320827           1P     1P     5P     8P    20P    15P    21P    15P     9P     8P     5P     0P
USC00320941           1S -7777C     4S     4C    16C    22C    18C    13S     7C     7C     3C     1C
USC00320961           1P     1P     4P     6P    15P    19P    24P    10P    12P    10P     1P     0P
USC00320995           1C     1C     3C     6C    15C    20C    13C     5S     7S     9C     1C     0C
USC00321225       -7777S     2S     4S     7S    20S    25S    20S    13S     8S    11S     2S     6S
USC00321360           2P     1P     3P     5P    14P    21P    23P    14P     9P    10P     3P -7777P
USC00321362           3S     0S     3S     5S    19C    25S    23S    16S    13S    12S     4S     4S
USC00321370           1P     3P     5P     9P    17P    19P    18P    10P     7P     8P     2P -7777P
USC00321408           3P     1P     9P     7P    22S    29S    22S    19S    17P    16S     3S     2S
USC00321435           0C     1C     2C     6C    20S    25C    20S    15C    11C    11C     3S     1C
USC00321477           1S     1S     5C     8C    22C    25C    20C    21C    16C    16S     3C     1S
USC00321686           1C     1S     5S     5S    19C    23S    23S    17S    16C    11C     3S     1S
USC00321699           1P     1P     2P     4P    11P    16P    22P    11P     6P     5P     1P     1P
USC00321766           1S     2S     4S     6S    18S    24C    23C    18C    15C    13C     4C     1S
USC00321816           2S     2C     5S     6C    18C    20C    26C    15S    13C    12C     3S     1S
USC00321871       -7777C     1C     1C     3C    10C    16C    18S    10C     8C     5C     2C -7777C
USC00322188       -7777C     1C     3C     8C    15C    20S    16C    10C     8C     7C     1C -7777S
USC00322193       -7777S     2S     4S     7S    14S    21C    16C    12C     9C     8C     2C -7777C
USC00322304           0C     2C     3S     5C    13S    23C    20C    13C     7C     8C     4C     2C
USC00322365           1P     2P     1P     8P    13P    26P    20P     9P     8P     9P     3P     1P
USC00322482           3P     0P     5P     5P    15P    21P    19P    18P    11P    10P     4P     0P
USC00322525           2S     1S     3S     5S    15S    26S    22S    17S    11S     8C     4S     2S
USC00322588       -7777S     2S     6S    10S    13S    23S    16S    11S     9S     7S     4S     1S
USC00322605           1P     2P     8P    14S    22S    25S    16S    19S    16C    14S     5S     1S
USC00322809           0S     1S     1S     6S     9S    18S    13S     9S     7P     5P     1S     0S
USC00322949       -7777P     1S     1S     4S    16S    21S    18S    13P    14S     8S     1P -7777P
USC00323004           0P     2P     6P     8P    18P    20P    16P    10P    11P     4P     3P     3P
USC00323064           1C     2C     6C    10C    21C    23C    18S    15C    15C    12C     3S     1C
USC00323117           2S     1S     6C    11C    18S    28C    23S    14S    16S    14C     6S     1C
USC00323207           0P     1P     2P     5P    16P    18P    20P     8P     8P    11P     1P     1P
USC00323287           1C     2C     8C    10C    19C    23C    22C    16C    17C    13C     4C     2C
USC00323309           1P     0P     5P     7P    17P    21P    25P    13P    11P    10P     3P     1P
USC00323376       -7777S     1S     2S     6S    17S    23C    21C    13C     6S     6S     3S     0S
USC00323594           2P     3P     4S     7S    19S    27S    20S    19S    12S    11S     4S     1P
USC00323621           2C     1S     6S     5S    18S    24S    20S    20C    12C    11S     2S     1S
USC00323686           0P     2P     5P     8P    18P    24P    20P    13P     8P     8P     3P     1P
USC00323705           0P     1P     1P     7P    13P    20P    17P     9P     7P     6P     2P     1P
USC00323826       -7777C -7777C     4C     8S    16C    22C    16C    13C     9C    10C     2C     1C
USC00323963           1S     3S     4S     5S    15S    23C    17C    18S     9C     8C     5S     2S
USC00324013       -7777P     2S     5S     4S    16S    20S    19S    16S    10S     8S     3S     3S
USC00324083           0P     1P     5P     3P    17P    26P    22P    13P     9P    10P     2P     2P
USC00324091           1P     1P     4P     7P    12P    16P    18P     8P     7S     3S     3S     1P
USC00324102           1P     1P     3P     9P    14P    21P    18P     7P    10P     6P     2P -7777P
USC00324178           1P     1P     2P     7P    17P    20P    16P     9P     7P     7P     1P     1P
USC00324203           1S     2S     7S     9P    16S    24S    22S    17S    14S    15S     3S     3S
USC00324418           1S     1C     6S     6S    17S    20C    21S    13S    12S    12S     3C     1S
USC00324571       -7777C     1C     1C     6C    15C    20C    19C     8C     7C     6C     2C     1C
USC00324646           6S     4S     3P     6S    13P    18P    23P    13P    13P     7P     3S     4P
USC00324879           2S     2S     6S     4S    20S    22C    24S    15C    11C     6S     4S     2S
USC00324937           5S     2S     9S    13S    19S    23S    23S    15S    16S    12S     4S     2P
USC00324958           1C     1C     1C     6C    17S    23C    23C    13S    11S     9C     2C -7777C
USC00325078           2S     1P     5S     5S    16S    20P    24P    15P     6P     9P     6P     2P
USC00325186           3P     2P     7P    12P    18P    24P    22P    13P    16P    12P     5P     2P
USC00325210       -7777P     1P     2P     8P    16P    12P    18P    12P     7P    10P     1P     3P
USC00325220           2S     1P     6S    10P    21S    20S    18S    14S    13S    14P     3P     2S
USC00325230           2S     1S     5S     9S    23C    22S    22C    16C    14C    15C     3C     1S
USC00325434           1P     1P     3P     5P    11P    19P    21P    10P    11P     9P     1P     0P
USC00325479           0S     1S     2C     7C    14S    22C    21C    11S     6C     8S     2C -7777S
USC00325575           3P     3P     4P     9P    13P    18P    14P     7P     7P     8P     3P     2P
USC00325638           1C     1C     3C     6C    18C    24S    19C    11S     7C     8C     2C     1C
USC00325660           2P     1P     7P     5P    14P    25P    23P    18P    17P    14P     4P     3P
USC00325710       -7777S     1S     4S     6S    15S    19S    18S    11S     9S     7S     2S     1S
USC00325730           1S     1S     6S     6S    15S    24C    22C    18C    12C    11S     4C     2C
USC00325754           1C     1S     6C    10C    21S    27C    24S    15C    18C    15S     6C     3S
USC00325764           2P     0P     5P     6P    11P    30P    27P    17P    10P     9P     5P     1P
USC00325798           1S     2S     4S     5S    19S    22S    21S    15S    11S    10S     2S     1S
USC00325813           1S     1S     2S     6S    14S    17S    13S     7C     6C     5S     2S     0S
USC00325848           1P     1P     5P     7P    16P    22P    19P    13P    11P     8P     5P     1P
USC00325993           1C     1C     5C     6S    18C    21S    18C    13S     6C     8C     5S     2C
USC00326015       -7777S     0C     4C     5C    14S    24S    20S    14C     9S     8S -7777S -7777S
USC00326025       -7777S     0S     3P     7C    13S    19S    19S    11C     7S     8S     2S     1S
USC00326105           0C -7777C     3C     7C    18C    23C    23C    13S    12C    12C     3C     1C
USC00326155           1S     2S     4S    10S    18P    20P    15S    10P     6S     4P     0S     1S
USC00326255           1C -7777C     4C     7C    18C    24C    22C    15C    12C    10C     2S     1C
USC00326315           0S     1S     5S     8S    15C    24S    12C    11C     7S    10C     1S     0S
USC00326365           0C     1C     3C    10C    16C    19C    18C    11C     8C     6C     2C     1C
USC00326857           2P     1P     7P     6P    16P    27P    22P    17P    11P    12P     3P     1P
USC00327027           3C     1S     3C     5C    16C    25C    22S    19C    14C    10C     4C     2C
USC00327047           2P     1P     4P     6P    14P    22P    18P    13P    11P    11P     3P     0P
USC00327281           1P     1P     2P     4P    10P    17P    19P    10P     5P     8P     2P     0P
USC00327311       -7777C     1C     4C     9C    16C    18C    14C     9C     8C     6C     2C -7777C
USC00327450       -7777S     1S     4S     6C    18C    21C    15C     8C     6S     8C     1S     0C
USC00327452           1P     0P     3P    12P    16P    20P    16P     7P     8P     8P     1P     0P
USC00327530           1C     2C     2C     7C    13C    20S    14C    11C     9C     7C     3C     1C
USC00327664           1S     0S     2S     6S    16S    26S    21S    12S     9S     7S     3S     1S
USC00327704           1S     2P     2S     7S    17S    22S    23S    13C     9S    11S     5S     2P
USC00327986           2P     2P     4P     7P    18P    27P    24P    18P    12P    14P     6P     1P
USC00328047           1S     0P     3S     3S    12S    19C    18C    12C     8S     7S     1S     2S
USC00328065           1C     1C     4C     6C    16C    19C    16C    10C     7C     6C     4C     1C
USC00328276           0C     1C     1C     5C    13C    23S    20C    11C     8C     7C     1C -7777S
USC00328366       -7777S     1S     6S     4S    20S    24S    21S    13S     9S    10S     4S -7777S
USC00328415       -7777P     0P     2P     3P    20P    24P    20P    15P    13P     9P     1P     0P
USC00328608           3S     3S     4C     7C    16S    22C    20S    13S    10C    12S     3C     1S
USC00328627           1C     1C     2C     5C    13C    21C    19C    10C     9C     5C     2C     1C
USC00328737       -7777C -7777C -7777C     2S    11S    18S    13C     9C     4S     5C     2C     2C
USC00328792           1S     2S     4S     6C    16C    26S    21C    13C    10C     9C     4C     2S
USC00328812       -7777C -7777C     1C     5C    10C    16C    15C     7C     7C     8C     1C     0C
USC00328840           2S     1S     4S     8C    16S    23C    21S    13S     6S     7C     4C     3S
USC00328850           0P     0P     1P     6P    15P    21P    25P    12P     9P    10P     1P     0P
USC00328872           1S     1S     2S    10S    19S    27S    18S     9S     6S     6S     4S     1S
USC00328913           1C     1C     5C     5S    14C    21C    17C    11C     7C     7C     4C     1S
USC00328937       -7777C -7777S     3S     5C    20C    22S    17C    18S    13S    12C     2C     1C
USC00328990           3S     2S     4S     7S    16S    26S    19S    10S     9S    10S     7S     2S
USC00329035           2P     1S     7S     7S    20S    24S    22S    13S    15S    13S     3P     4P
USC00329100           1P     1P     5P    11P    18P    24P    24P    16P    21P    18P     3P     1P
USC00329155           2P     4P     1P     6P    15P    22P    20P    15P    12P    12P     6P     2P
USC00329195       -7777S     3S     2S    11S    18S    24S    16S    12S     8S     8S     4S -7777S
USC00329233           1P     2P     1P     3P    13P    23P    18P     7P     2P     6P     1P     1P
USC00329246           0S     1C     2C     6S    13S    18S    15C     9C     7C     9S     1C -7777S
USC00329333       -7777C     2C     3S     4S    16C    23C    16C    12C     7S     9S     2C     1C
USC00329400           1C     1C     1S     3S    12S    20C    18C     9C     6C     6C     1C     1C
USC00329430           1C     1C     2C     5C    11C    17C    14C     7S     6C     5C     2C     1C
USC00329445           2C     1C     4S     4C    13C    21C    17S    11C     8C     6C     3C     1C
USC00329455       -7777S     0C     3S     7S    17S    25S    23S    13S     9S     8C     3S     3S
USC00329575           0P -7777P     2P     5P    18P    22P    29P    14P    11P    11P     1P     0P
USC00329650           1S     1S     3S     6S    14S    25S    18S    10S     8S     8S     4S     1S
USC00330061          10P    10P    16P    22P    23P    24P    29P    23P    24P    16P    28P    16P
USC00330256           8P    12P    16P    26P    27P    26P    28P    30P    18P    18P    22P    15P
USC00330264          12P    12P    16P    23P    18P    31P    29P    27P    27P    32P    33P    18P
USC00330279          17S    16S    22S    21S    32S    28S    30S    21S    19S    19S    23S    18S
USC00330430          18P    18P    23P    27P    34P    34P    32P    23P    24P    23P    29P    18P
USC00330563          14S    12C    16S    25S    30S    29S    28S    23S    18S    14S    24C    17C
USC00330573          23S    18S    31S    22C    31S    25S    27S    23S    18S    19C    22S    21S
USC00331057          19C    16C    21C    25C    36S    27S    27S    23S    21S    20C    23C    21C
USC00331072          12C    12C    15S    22C    30C    31C    32C    23C    22C    14C    23C    17C
USC00331152          16S    13S    18S    20S    31S    27S    29S    25S    24S    19S    21S    16S
USC00331197          17C    11C    19C    23C    30C    28C    29S    22C    21S    18C    22C    17S
USC00331245          12P     7P    12P    17P    23P    23P    25P    20P    16P    13P    19P    12P
USC00331288          21P    19P    26S    23S    31S    26S    31S    22S    21P    19P    23P    17P
USC00331390          13C    11C    16C    25C    26C    27C    33C    24C    18C    17S    23S    14C
USC00331404          16C    16S    21C    23C    33C    31C    31C    29S    22S    20S    28S    20S
USC00331458          20C    15C    21C    27C    28S    31C    31C    27C    29C    27C    28C    30C
USC00331515          24S    18S    30C    26S    38S    30C    30C    24C    18C    22S    25C    24S
USC00331536          19S    19S    27S    22S    35C    22S    25S    20S    20S    20S    20S    20S
USC00331541          11S    11C    17C    18C    24C    29S    27C    25C    21C    17C    20C    19C
USC00331550          22C    22S    29C    29C    42S    32C    29C    23C    19S    23C    25C    26S
USC00331592          15S    10S    19C    23C    39C    25C    28C    24C    18C    20C    22C    20C
USC00331777          13S    14S    19S    22S    34S    27S    30S    23S    20S    16S    25S    20S
USC00331783          20S    15S    23C    28C    37S    30C    34C    22S    21S    20S    23C    22S
USC00331858          18C    15S    22C    23C    32C    28C    25C    22C    19C    18C    22C    21C
USC00331890          18C    16C    20S    25C    34C    27C    30S    26S    21C    19C    26C    18C
USC00331905          14C    13C    21C    22C    30C    28C    32C    26C    20C    16S    19C    18C
USC00332044          16C    15C    21C    23C    33C    31C    28C    24C    20C    17C    22C    20C
USC00332067          17C    14C    24C    26C    32C    26S    32S    19C    19C    19C    25C    20S
USC00332098          11C    13C    16C    20C    28C    23C    28C    19S    23C    16C    19S    19C
USC00332119          12P    11P    15P    23P    30P    31P    29P    20P    20P    19P    29P    12P
USC00332160          15P    14P    21P    21P    33P    30P    29P    27P    25P    16P    19P    19P
USC00332251          12C    12C    15C    23C    28C    35C    32S    26C    29C    29C    23C    17S
USC00332485          15C    13C    22C    28C    35S    30C    32C    20C    17C    20C    23C    19S
USC00332599          13C    14C    17C    21C    25C    25C    27C    26C    25C    20C    22C    18C
USC00332626          15S    17S    24S    25S    31S    22S    28S    19S    20S    21S    21S    22P
USC00332651          21P    22P    28P    31P    34P    30P    30P    22P    21P    21P    22P    25P
USC00332727          14P    18P    25P    24P    45P    22P    26P    18P    19P    18P    25P    19P
USC00332791          12C    12C    16C    23C    25C    31C    31C    24C    16C    17C    21C    18C
USC00332847          11P    14P    11P    21P    24P    23P    28P    21P    21P    13P    28P    18P
USC00332928          15S    13C    23C    26S    33C    24C    28C    18S    18C    18S    23S    22S
USC00332974          12C    11C    15C    23C    26C    26C    26C    22C    22C    17C    22C    17C
USC00332976          14P    11P    16P    20P    29P    24P    21P    24P    21P    15P    17P    15P
USC00333021          15S    14S    16C    23C    26C    31C    32C    26C    21C    17C    22C    21C
USC00333029          15C    17C    24C    23S    32C    25C    25C    23C    19C    19C    20C    19C
USC00333375          14C    13C    20C    25C    33C    27C    29C    22C    17C    20C    24S    18S
USC00333393          13S    12S    18S    22S    32S    34S    29S    24S    21S    17P    19S    16S
USC00333500          19S    17C    27C    23C    34C    30C    31C    22C    20C    18C    22C    18C
USC00333722          12P    10P    14P    23P    26P    24P    27P    18P    23P    16P    19P    18P
USC00333758          20S    18S    28S    28S    37C    23S    24S    21S    21S    20S    22S    22C
USC00333780          17C    12C    23S    24C    31C    24C    28C    24C    25C    23C    25S    20C
USC00333838          13P    11P    18P    20P    29P    27P    31P    29P    20P    17P    26P    20P
USC00333874          12C    11C    14C    18C    25C    24C    26C    21C    18C    18C    18C    14S
USC00333915          11S    10S    13C    23C    32C    32C    31C    25C    19C    19C    25C    13S
USC00334004          19P    19P    30P    22P    32P    28P    28P    20P    17P    23P    24P    19P
USC00334189          13S    13S    16S    22S    28S    22C    28C    24S    17S    16S    21S    17S
USC00334238          17S    16S    26S    28S    35S    27S    27S    24S    19S    22S    23C    23S
USC00334260          20P    12P    17P    29P    29P    31P    30P    28P    29P    29P    24P    23P
USC00334319          10P    11P    15P    18P    25P    25P    26P    20P    23P    15P    26P    16P
USC00334434          13C    13S    22C    22C    31C    24C    29C    21S    20S    17S    22S    16S
USC00334551          13C    15S    16C    23C    27C    27S    29C    22S    19S    17S    26C    19C
USC00334681          13P    16P    20P    27P    35P    29P    29P    18P    16P    15P    27P    20P
USC00334728          14S    11P    18P    23P    30P    28P    29P    24P    22P    16S    23S    18S
USC00334874          14S     9S    16S    23S    30S    30C    27C    23C    23C    18S    20S    20S
USC00334924          20S    19S    29S    20C    28S    28C    31S    24S    20S    19C    21C    21C
USC00334927          23C    17S    27S    20C    29S    31C    30S    24C    20S    20S    21S    20S
USC00334942          16S    10S    12S    23S    28C    29S    32C    24S    19C    18C    20S    18S
USC00334967          10P    10P    16P    23P    29P    26S    25P    30P    19P    18P    23P    15P
USC00334979          12C    12C    19S    19S    33S    29C    27C    21C    18C    16C    21C    19C
USC00335029          21C    18C    28C    25C    36C    28C    31C    23C    20C    20S    24C    18C
USC00335041          22S    15C    28C    26S    34S    28C    32C    24S    19C    20C    22S    19C
USC00335220          17S    12C    22C    25C    32C    25C    28C    19S    18C    19S    21S    21S
USC00335268          18P    19P    29P    27P    41P    31P    29P    27P    20P    17P    29P    24P
USC00335297          19P     9P    20P    23P    34P    36P    30P    21P    17P    19P    22P    17P
USC00335315          15S    13S    19S    22S    26S    25S    25S    21S    21S    14S    18S    17S
USC00335356          11P     8P    14P    21P    22P    27P    29P    20P    28P    16P    21P    12P
USC00335438          12C    12C    15C    19C    29C    24C    22C    24C    22C    18C    22C    17C
USC00335505          12C    10C    15C    20C    29C    25C    32S    21C    28C    21C    18S    15C
USC00335535          12P    12P    15P    21P    31P    33P    32P    28P    25P    15P    26P    22P
USC00335669          13S    11S    15S    23S    28S    21S    24S    21S    23S    20S    19S    17S
USC00335718          16C    14C    21C    22C    31S    21C    31S    20C    17C    19S    21S    17C
USC00335747          18C    16C    20C    24C    34C    31C    29C    23S    20C    20C    24C    22C
USC00335786          16C    14C    19C    25C    31C    27C    31C    20S    20C    18C    23C    19C
USC00335794           7P    12P    15P    15P    34P    31P    37P    18P    23P    16P    23P    22P
USC00335857          18C    14C    22C    26C    35C    27C    35C    18S    19C    21C    23C    18C
USC00335894          13P    13P    18P    20P    35P    30P    30P    27P    22P    17P    22P    17P
USC00335939          21P    19P    25P    18P    34P    28P    32P    24P    21P    20P    21P    20P
USC00336118          12C    10C    14C    25C    26C    29C    27C    24C    23C    19C    20C    16C
USC00336196          12C    12C    16C    23C    25C    26C    27C    21C    23C    17S    22C    18C
USC00336342          12P    15P    12P    20P    30P    28P    26S    22P    20P    22P    21P    19P
USC00336389          11S     8C    16C    21S    22C    25S    25C    21C    26C    21C    21C    16C
USC00336405          11C     9C    14C    24C    27C    30C    27S    26C    20S    17S    23S    17S
USC00336465          11C    11C    15C    21S    27C    25C    26C    19C    23C    18C    17C    18C
USC00336600          16C    12C    19C    24C    34C    29S    32C    24C    22C    19C    22C    16C
USC00336630          20C    16C    25C    22C    29C    22S    29C    21C    18S    19S    20C    20C
USC00336645          15S    16S    23S    25S    32S    28S    31S    22S    19S    16S    25P    21S
USC00336697          12S    12S    20C    23C    33C    25C    32C    20C    18C    16C    23S    19C
USC00336781          18C    16C    26C    21C    36C    23C    29C    21S    18S    16C    22C    20C
USC00336861          13C    12C    18C    23C    28C    29C    27C    26C    22C    16C    21C    19C
USC00336882           7P     8P     8P    21P    20P    24P    29P    21P    21P    17P    21P    12P
USC00336949          15C    12C    17S    21C    29C    27C    27C    25C    25C    22C    23C    20C
USC00337120          20P    19P    25P    25P    42P    27P    36P    23P    20P    20P    25P    25P
USC00337255          19S    11C    19C    24C    33S    34C    31C    21C    23C    18S    23C    18C
USC00337303           6P    15P    15P    18P    19P    21P    31P    29P    22P    18P    26P    16P
USC00337383          15C    13C    14C    22C    30S    30C    29S    24S    18C    17C    22C    15S
USC00337400          13P    13P    20P    21P    30P    28P    35P    20P    20P    14P    23P    18P
USC00337410          20P    17P    27P    22P    32P    20P    28P    23P    20S    17S    23S    18S
USC00337538          15S    14S    25S    26S    35S    26S    30S    23S    18S    18S    19S    18S
USC00337693          12C    13C    18C    25C    28C    34C    28C    26S    18S    17C    26C    20C
USC00337857          27P    21P    35P    27P    32P    33P    35P    22P    22P    20P    23P    29P
USC00337935          13C    10C    19S    21S    35C    28S    31S    20C    18C    18C    22C    15C
USC00338025          19S    14S    19S    23S    29S    33S    28S    25S    23S    16S    23C    17S
USC00338110          11P     8P    12P    17P    25P    25P    20P    22P    18P    20P    19P    13P
USC00338313          13C    10C    14S    20S    26S    30S    23S    21S    23S    18S    22S    18C
USC00338332          14S    14S    21S    23S    32S    27S    30S    19S    19S    17S    21S    17S
USC00338534          11S    11S    13S    22S    31S    31C    33S    22C    20S    14S    23S    15S
USC00338552          13S    12C    18C    27C    34S    32C    35C    23C    19C    19S    22S    19C
USC00338560          11P    14P    17P    22P    26P    26P    32P    16P    18P    14P    24P    16P
USC00338565          20P    11P    25P    28P    31P    21P    26P    28P    22P    19P    17P    21P
USC00338609          12S     9S    14C    25C    30C    28C    29C    27C    19S    20C    23S    18S
USC00338642          14S    13C    21C    24S    28C    27C    29C    22S    20C    19C    22C    17C
USC00338769          14C     9C    19C    19C    26C    26C    31C    22C    24C    19C    18C    15C
USC00338794          15P    16P    27P    22P    35P    20P    25P    25P    14P    21P    21P    18P
USC00338810          17P    15P    26P    22P    39P    30P    38P    28P    21P    19P    25P    18P
USC00338822          11C     9C    14C    19C    27C    26C    24C    22C    21C    20C    19C    15C
USC00338830          23S    18S    26C    25C    34S    23C    31C    27C    17C    21C    24S    20C
USC00338951          16C    11C    18C    22C    31C    31C    28C    22C    19C    18C    21C    16C
USC00338990          12S    11S    22S    23S    31S    28S    27S    20C    20C    21C    25C    20S
USC00339050          20P    19S    28S    27S    32S    26S    34S    26S    20S    20S    24S    22S
USC00339219          15C    14C    25C    26C    37C    24C    28C    19S    18S    20C    21C    20C
USC00339312          11C    10C    20C    25C    30C    31C    30C    25C    21C    20C    23C    16C
USC00339361          18C    14C    22S    26C    40S    28S    34S    24C    17S    23C    24C    19S
USC00340017          13C    17C    26C    23S    33C    35C    17C    19C    29S    25C    19C    16C
USC00340179           8C     7C    11S    14C    29S    29C    15S    17S    17S    19C     9S    10C
USC00340184           8C     8C    14C    20C    27C    34C    15S    16C    17S    17C     9S    10C
USC00340193           8P    10P    22P    20P    28P    32P    21P    26P    13P    14P    10P     9P
USC00340200           8P    11P    17P    21P    30P    28P    17P    17P    24P    22P    15P    14P
USC00340224           6S    11S    17S    20S    28S    34S    16S    19C    19S    21S    10S    13S
USC00340256          19S    17S    29S    23P    37P    34S    21S    18S    25P    31S    25S    25P
