USC00244894           0P     0P     0P     2P     2P     2P     3P     1P     0P     1P     0P     0P
USC00244954           0S     0C     0C     1C     3C     3C     2C     1C     1C     1C     0C     0S
USC00244978           0S     0S     1S     1C     8S     7S     4C     3C     2C -7777S     0S -7777S
USC00245011           0P     0P     0P -7777P     1P     3P     1P -7777P     0P     0P     1P     0P
USC00245015       -7777S -7777S -7777C     0S     1C     2S     2C     1C -7777C -7777S     1C     2S
USC00245020           1S     1S -7777S -7777S     2C     1C     1C     1C -7777C -7777S     2C     1C
USC00245030           0S     0S     0S     0S     1C     1S     1S     1S -7777S     1S     0S     0S
USC00245040       -7777S     2S     0S     1S     2P     1S     1S     1S     0S     1P     0P     1P
USC00245043           1C -7777C     0S -7777S     1S     1S     1C     1C     1C     1C     3C     1S
USC00245045           0S     1S -7777C     2C     4C     3C     3C     2C     2S -7777C     0S -7777S
USC00245080           0C     0C -7777C     0C     3C     3C     1C     0C     1C     1C     0C     0C
USC00245153           0C     0C     1C     1C     2C     2C     1C     1C     1C     0C     0C     0C
USC00245285           0P     0P     0P     0P     2P     5P     6P     2P     2P     1P     0P     0P
USC00245303       -7777C     0C     0C     2C     3S     5C     3C     1C     2C     2C -7777C     0S
USC00245338           0C     0C     0C     1C     4S     7C     2C     1S     1C     1C     0C     0S
USC00245340           0C     0S     0S -7777C     3S     1S     1S     2C     1C -7777S     0C -7777S
USC00245387           0S     0S     0S     1S     1S     4C     1S -7777C     0S     0S     0S -7777S
USC00245533           0P     0P     0P     2P     5P     3P     2P     0P     2P     2P     0P     0P
USC00245572           0S     0S -7777S     1S     2S     2S     7S     2S     1S     1S     0S     0S
USC00245596           0S     0C -7777C     1S     5C     4C     1S     1C     2S     2C     0S     0S
USC00245603           0C     0C     1C     3S     5C     6C     3C     1C     1C     1C -7777C     0S
USC00245608           0S     0S     0S     0S     3S     2S     1S     1S     1S -7777S     0S     0S
USC00245668           0S     0S     1C     1C     4C     1S     3S     1S     2S     1C     0S     0S
USC00245712           0P     0P -7777P     2P     3P     4P     3S     1S     1S -7777S -7777S -7777S
USC00245735       -7777C     0C     0C     1C     3C     2C     1C -7777C     1C -7777S     0C     0C
USC00245754           0S     0C     1C     2S     4C     2S     2C     2C     3C -7777C     0C     0C
USC00245761           0S     0C     0C -7777C     4C     1C     2C     3C -7777C     1C     0C     0S
USC00245811           0P     0P     0P     0P     1P     1P     5P     1P     2P     0P     0P     0P
USC00245870           0S     0C     0S     1S     3S     3S     1S     1C     1C     1S     0S     0S
USC00245872           0P     0S -7777S     1S     6S     4S     2S     1S     1S     1S     0S     1S
USC00245961       -7777C     1C     1C     2C     4C     3C     3C     1C     1C     4C     2C -7777C
USC00246008           0P     0P -7777P     3P     4P     6P     4P     3P     2P     1P -7777P -7777P
USC00246157           0C     0C     0C     1C     3C     5C     1C     1C -7777C     1C     0C     0S
USC00246190           0S     1S     0S     3S     5S     5S     1S -7777C     1C     2C     0C -7777C
USC00246218           1C     1S     0C     1C     2C     4S     2S     1C     1S     0S     2S     1C
USC00246236           0S     0S -7777S     1S     3S     6S     5S -7777S     3S     0S     0S     0S
USC00246238           0C     0C     0S -7777C     2C     4C     3C     1C     1C -7777C     0C     0S
USC00246304           0S     0S     0S -7777S     1S     1S     2S -7777C     1S     0S     1S     0S
USC00246472           0S     0S     0S -7777S     2S     2S     1S     2C -7777S     1S     0P     0P
USC00246586           0C     0S     0C     1C     1S     3C     4C     2S     1C     1S     1C -7777S
USC00246601           0S -7777C     1S     3S     3S     5S     3C     3C     2C     2C -7777C     0S
USC00246615           0P     1P     0P     0P     1P     1P     0P     1P     0P     0P     1P     1P
USC00246635           0S     0S     0S     1S     2S     4S     0S     1C     1S     1S     0S     0C
USC00246640           0C     0C     0C     1S     3C     3C     1C     1C     1C     1C     0C -7777S
USC00246647           0P     0P     0P     3P     3P     4P     0P     1P     0P     0P     0P     0P
USC00246655           0P     1P     0P     3P     5P     2P     3P     1P     3P     2P     1P     0P
USC00246672           0P     0P     0S     0S     3C     7S     3C -7777S     2S     0C     0S     0P
USC00246685       -7777S     0S     0S     0S -7777S     1S     1S -7777S     0S     1S     1S     0S
USC00246691           0P     0S -7777S     2S     4S     4S     2C     1S     3S     1C -7777S     0S
USC00246700           0C     0C     0C     1C     3C     4C     1C     1C     1C     0C     0C     0C
USC00246747           0S -7777S     1S     2P     6S     3S     2S     1P     2S     2S     0P -7777S
USC00246862           0C     0C     0C     1S     5S     4C     3C     2S     2C     2C     0C     0S
USC00246893           0S -7777S     0S     1S     3C     5C     5S     3S     1S     1S     0S     0S
USC00246902           0C     0C     1C     3C     4C     6C     2C     2C     2C     2C     1C -7777S
USC00246918           1S -7777S     3S     4S     8S     4S     1S -7777S     2S     5S     1S -7777S
USC00246927       -7777S     1C -7777S     1S     3S     3S     3S     3S     1S     0S -7777S -7777S
USC00247034           0S     0C     1C     1S     3S     3C     1C     1C     3C     1C     1C -7777S
USC00247128           0C -7777C -7777C     1C     5C     3C     1C -7777C     1C     2C     0C     0C
USC00247136           0S     0S -7777S     2S     3S     4S     3S -7777S     2S     1S     0S     0S
USC00247159           0S     0S     1S     2S     5S     5S     3S     2S     3S     1S     0S     0S
USC00247214           0C     0C     0S     1C     2S     3S     3S     2C     1C     1C     0S     1S
USC00247228           0P     0P     0P -7777P     5P     2P     3P     3P     1P     0P     0P     0P
USC00247234           0P     0P     0P     1P     5P     3P     3P     2P     3P     0P     0P     0P
USC00247263           0C     0S     0S     1C     1S     3C     3C     2C -7777C -7777C     0C     0S
USC00247265           0C     0C -7777C     1C     4S     5S     2S -7777S     2S     1C     0S     0S
USC00247286           0S     0S -7777C     1S     2C     2S     1S     2C     2C -7777S     1S     1S
USC00247292           1S     2S     0S     1S     6S     9S     3S     3S     4S     3S     3S -7777S
USC00247318       -7777S     0S     0S -7777S     1S     0S     1S     1S     1S     1S     1S     1S
USC00247382           0C     0C -7777S     1C     4S     7S     4C     1C     2C     2C     1S     0C
USC00247425           0P     0P     0P     1P     2P     6P     3P     1P     0P     0P     0P     0P
USC00247448           1C     1S     0C -7777S     1S     2C -7777C -7777C     1C     1S     2C     1S
USC00247500           0P     0P     0P     0P     3P     5P     2P     0P     1P     0P     0P     0P
USC00247540           0P     0P     2S     5P    10P    10S     4S     3P     7S     3P     1S -7777P
USC00247560           0C     0C -7777C     1S     2C     4C     4S     1S     2C     1C -7777C     0S
USC00247618           0P     0P -7777P     1P     2P     5P     2P     2P     1S     0S     0S     0S
USC00247620           0C     0C     0C -7777C     2S     2S     2C     2S     2S     0S     0C     0C
USC00247740           0C -7777S     1S     3S     4C     5S     2C     1S     1S     2S     0C     0S
USC00247800           0S     0S     0S -7777S     3S     3C     1C     0C     1C     1C     0C     1S
USC00247864           0C     0C     0C     1S     3S     4C     3C     2C     1C     1C -7777C     0S
USC00247894       -7777C -7777C     0C     0C     1C     0S     1S     1C     1S -7777C -7777C     0S
USC00247964           0C     0C     0C     0C     1C     1C     1C     1C     1C     0C     0C     0S
USC00247996           0C     0S -7777S     0C     4C     6S     2C     3C     2C     0S     0C     0S
USC00248021           0C     0S     0C     2S     3C     3C     2C     2C     1C -7777S     0C     0C
USC00248165           0P     0P     0S     1S     4C     2C     4C     3S     2S -7777S     0S     0S
USC00248169           0C     0C     0C     2C     3C     4C     2C     1C     2C     1C     0C     0S
USC00248211           1C     1C -7777C -7777C     2C     1C     1S     1C -7777C     1C     2S -7777C
USC00248233           0C     0C -7777S -7777C     1S     3C     1S     2S     1C -7777C     0S     0S
USC00248324           0C     0C     0C -7777C     1C     2C     1C -7777C     0C     0S     0C     0C
USC00248363           0S     0S     0P     1S     1S     3P     2S -7777S     1S     1S -7777S     0S
USC00248380           4S     3C     1C     1S     1S     2S     1S     1C     0C     3C     6S     4C
USC00248390           2S     1C     0C     1S     1S     2S     1S     1S -7777S     1S     6P     2S
USC00248415           0P     0P     0P     0P     2P     6P     2P -7777P     1P -7777P     0P -7777P
USC00248430           0C     0C     0C -7777S     1C -7777C     0C     0C     0C     1C     0C     0S
USC00248498           0P     0P     0P -7777P     4P     2P     2P     2P     1P -7777S     0S -7777S
USC00248501           0C     0C     0C     2C     3C     8C     1C     2C     2C -7777C     0C     0S
USC00248569           0S     0S -7777S     1S     3S     5S     4S     3S     2S     2S     1S     0S
USC00248597       -7777C     0C     1C -7777S     1S     2C     1C -7777C -7777C     1C     0C     0S
USC00248693           0P     0P     0P     2P     3P     7P     3P     2P -7777P -7777P     0P     0P
USC00248732       -7777S     0S     1S     2C     4C     4C     2C     1C     2C     2C     1C -7777S
USC00248783           0S     0S     0S -7777C     1C     1S -7777C -7777C     0S     0C     0S -7777S
USC00248809           2C     1C     0C     1S     2S     4C     2C     1C     2S     1C     3C     1C
USC00248902           1P     0P     0P -7777P     2P     3S     2P -7777P -7777P     0P     1P     0P
USC00248930           0S -7777S     0S     1S     3S     3S     1S     1S -7777S     0S     0S     0S
USC00248939       -7777S     0S     0S -7777S     4C     6C     2C     1S     2S     1C     0S -7777S
USC00248957           0S     0S -7777C     1C     4C     5S     4C     2S     3C     2C     0C     0S
USC00249023           0C     0C     1C     1C     5C     4C     2C     2C     1C     1C -7777C     0C
USC00249033       -7777S     0S -7777S -7777S     5S     4S     2S     3S     1S     1S     0S -7777S
USC00249067           0S     0C     0C     0C     1C -7777C     1C     0C     1C -7777C     0S     0C
USC00249082           0S     0S -7777C -7777C     0C     1C     1C     0C     1S -7777S     0C     0C
USC00249103           1S     0S -7777S -7777S     4S     8P     5S     2S     3S     1S     1S     0P
USC00249175           0P     0P     0P     1P     4P     4P     2P     1P     0P     2P -7777P     0P
USC00249240           0C -7777C -7777C     1S     6C     5C     3S -7777C     3C     4C     0C     0S
USC00250030           0C     0C -7777C     2C     6S     4C     4C     3C     2C     1C     0C     0C
USC00250050           0S -7777C     2C     4C     8C     8C     7C     9C     8C     3C     1C -7777C
USC00250070           0S     0S     5S     6S    11S    11S     9S    10S     8S     4S     3S -7777P
USC00250130           0P     0P -7777P     2P     4P     6S     5P     1S     2P -7777S     0P     0P
USC00250245           1C     1S     2C     7C    11C    10C     8C     7C     6C     4C     3C     1S
USC00250320           0C     0S     4C     5C    10C    10C     8C     8C     6C     3C     2S     1S
USC00250355       -7777S -7777S     1P     5P     7P     9P     8P     7P     2S     4S     3P -7777S
USC00250365       -7777C -7777C     1C     4C     7C     5C    10C     4C     4C     2C     1C     0C
USC00250375       -7777C     1C     4C     6S    11C    14C    10C    12C     8C     7S     3C     1S
USC00250420       -7777S -7777S     1S     6S     9S    11S     7S     7S     7S     6S     2S     1S
USC00250427           1P     1P     4P     5P    10P    10P    13P    11P     3P     4P     4P     0P
USC00250435           0C     1C     3C     8S    14C    13C    13C     8C     9C     5C     6C     1S
USC00250445           0S     1S     4S     8S    12S    11S     9S    10S     8S     6S     3S -7777S
USC00250520           0P     2P     6P     7P    11P    15P    14P    13P    13P     4P     5P     1P
USC00250525           3S -7777S     5S     7S    10S    11P     8P     9S     6S     7S     4S     1P
USC00250622           0P     2P     3P     5P    15P    15P    12P    13P    10P     4P     3S     1S
USC00250640       -7777C     1C     4C     6C    10C     9C     8C     8C     4C     5C     1C -7777C
USC00250680           1P     0P     4P     6P    11P    14P    12P     9P     9P     5P     3P     1P
USC00250760           1S -7777S     2S     2S     5C     7C     6C     4C     3C     3C     1C     1C
USC00250770           0P     1P     4P     7P    15P    15P    15P    12P    10P     5P     4P     3P
USC00250781           0S     1S     3S     7S     7S    16S    11S    10S     8S     6S     3S     1S
USC00250810           0C -7777C     4C     6C    10C    11C    13C    13S     4C     4C     2C     1S
USC00250865           0S     0S     2S     5S     5S     5S     6S     4S     3C     1S     0S -7777S
USC00250930       -7777P -7777P     7P     8P    10P    17P    11P     8P    10P     5P     4P     2P
USC00250945           0C     1C     2C     8C    10C    13C     8C     9C     8C     6S     2C     1C
USC00250961           0C -7777C     3C     6C    14C    10C    10S    10C     8C     6C     3C -7777C
USC00251052           0P     0P     3P     5P    11P    14P    10P     8P     7P     5P     2P     2P
USC00251065           0C     0C     3C     5C     9C    10C    10C     9C     6C     7S     3C -7777C
USC00251130           0P     1P     1P     3P    10P    12P    10P     8P     4P     3P     1P     1P
USC00251145           0S     0C -7777C     3C     6C     8S     5S     6S     2S     1S -7777S -7777S
USC00251200           0S     0S     3S     5C     9S    10S     8C     6C     4C     2S     1S     0C
USC00251240           0C     0C     4C     5C    13C    13C    10C    10C     9C     4C     2C     1C
USC00251345       -7777S -7777S     2S     6S     9S    10S     7S    10S     6S     6S     2S     1S
USC00251365       -7777C     0C     3C     6S     8S    10C     6C     7C     8C     7C     1C -7777S
USC00251415           1S     0C     3C     5C     8S    10C     8S     8C     3S     4C     1S     1S
USC00251450           0S -7777S     3S     5S    10S    10S    10S    11S     4S     3S -7777S     1S
USC00251560           0C -7777C     3C     8S    12S    11S    12S     9S     8S     6C     2C     1C
USC00251590           0S -7777S     3S     7S    11S     9C     9S     7C     7C     7S     2C     1S
USC00251660           0P -7777P     3P     7P    14P    16P    11P     9P     9P     5P     3P -7777P
USC00251680           0C     0C     3S     5C    10C    11C    11C     9C     7C     6C     4C     1C
USC00251684           0S     2S     3S     8C    15C    15C    13C    12S     7C     9S     3S     1S
USC00251696           0P     1P     0P     7P     6P     6P     9P     8P     6P     4P     3P     0P
USC00251825           0C     1C     3C     7S    14C    13C     8C     8C     9C     4C     3C     1S
USC00251835           0P     0P     2P     6P     8P    10P     6P    10P     4P     4P     3P     2P
USC00251973           1P     1P     2P     7P     9P     9P     6P     1P     4P     4P     1P     1P
USC00251990           0S     1C     4C     6C    11C    10C     8S     9C     8C     5C     2C     1C
USC00252000           0S     0S     1C     3C     5C     6S     4S     5S     2S     2C -7777C     0S
USC00252020           0C -7777S     4S     6S    14C    15S    10S     8S     9S     4S     2S     1S
USC00252037           0P     1P     2P     8P     9P    11P    10P    10P     8P     6P     2P     1P
USC00252065           1C     0C     2C     6C     7C     7C     9C     9C     2C     4C     2C     1C
USC00252100       -7777S -7777S     1S     5S     5S     9S     7S     8S     5S     4S     1S     1S
USC00252145           0C -7777C     2C     4S     6C     6C     6C     2C     3C     2C     0C -7777S
USC00252205           0C -7777C     4S     7S     7C    15C     6C    11S     8C     5C     3C     0S
USC00252306           0S     1S     3S     6S    15S    10S    12S    10S     8S     7S     4S     1S
USC00252380           0S -7777S     3S     8S    13S    12S    10S     8S     9S     6S     3S -7777S
USC00252595           0C     0C     2C     8C    10S    12C     9C    12C     6C     6C     1C -7777C
USC00252645           0C     0C -7777C     2C     3C     3C     4C     3S     1C     1S     0C     0C
USC00252646           0P     0P     0P     0P     5P     9P     6P     2P     1P     0P     0P     0P
USC00252647           0S     0S     1S     3S     6S     7S     5S     4S     3S     2S     0S     0S
USC00252680       -7777C -7777S     3S     6S    11S    14S    11S     7S     4S     4S     1C     1S
USC00252690       -7777S     0S     3S     5S     8C     9C    10C     7C     3S     5C -7777S     1S
USC00252706           0P     0P     4P     8P     9P    13P    12P     9P     8P     4P     3P     1P
USC00252715       -7777C     1S     5C     9S    10S    15S    10S     9C     9C     5C     2C     1C
USC00252741       -7777S -7777S     2S     5S     7S     7P    10P     9S     2S     3S -7777P     0P
USC00252770       -7777C     0S     3S     5S    10S    10C    12S     8C     6S     5C     2C     1S
USC00252790       -7777C     0C     4C     6C     8C     7C     9C     8C     5C     5C     1C     1C
USC00252805           1C     2S     4C     6C    11C    12C     8S     9C     7C     4S     2C -7777C
USC00252820           0C     1C     3C     6C    14C    13C    12C    13C     9S     4S     3S     1C
USC00252840           0S     1S     3S     5C    10C    11C     9C     8C     6C     5C     4C     1S
USC00252935           0P     1P     5P     9P    12P    15P    17P     8P    11P     4P     3P     1P
USC00253037           0P     0P     3P     4P    10P    12P    15P     7P     5P     8P     4P     0P
USC00253050       -7777S     1C     3C     6C    10C    15C     7C    11C     9C     4C     2C     1C
USC00253065           0C -7777C     4C     5C    12C    13C     7C     7C     7C     4C     3C     1C
USC00253075           0S     0P     6S     5S    10P    14S     6S     6S     8S     4S     2P     0S
USC00253165           1P     1P     3P     7P     9P    13P     9P    12P     4P     5P     2P     0P
USC00253175           1S     0S     3C     7C    15C    16S    11S    11C     9S     5S     2S     1S
USC00253185           0C -7777C     4C     8C    12C    14C    10C     8C     7C     5C     2C     1C
USC00253355       -7777S     0S     1S     3S     4S     8S     8S     1S     3S     1S -7777S     0S
USC00253365           0S     1C     2C     7C    10S    12S    10S    11S     3S     4S -7777S -7777S
USC00253425           0S -7777S     4S     6C     9C    10C     9C    12C     6C     5S     4C     0S
USC00253461           0C     0S     4C     6C    12C    10S     8S     9S     9S     6S     3C     0C
USC00253467           0P     2P     2P    10P    12P    17P    11P    10P     8P     6P     4P     1P
USC00253485           0S     0S     3S     6S    16S     8S    14S     9S     5S     6S     3S     1P
USC00253515           1C     0C     2S     3S     6C     8S     7C     7C     2C     3C -7777S -7777S
USC00253524           0P     0P     3P     6P    10P    11P    14P     6P    10P     5P     1P     1P
USC00253581           0P     0P     5P     5P    10P    11P    13P    15P    11P     3P     4P     2P
USC00253589           0S     0S     3S     4S    14S    10S    11S     8S     5S     5S     4S     1S
USC00253595           0S -7777S     4S     4S    11C     7C    10C     9C     4C     5S     1S     3S
USC00253605           0C     0C     1C     2C     4C     5C     4C     3C     2C     1S     1C -7777C
USC00253615           0C     0C -7777C     4C     6C     3C     2C     2C     2S     2C -7777C     0S
USC00253630       -7777S     0C     3C     6C     9C    14C     8C     7C     9C     7C     4S     1S
USC00253660           0C -7777C     3C     8S    12S    12C    10C     8C     8C     5C     3C     1S
USC00253710           0P -7777S     1S     2S     4S     5S     5S     3P     3S     2S -7777S     0S
USC00253715           0S     0S     1S     1P     4S     8S     4S     3S     3S     1S     1S     0P
USC00253735       -7777C     0S     5S     6S    14C    12C    10C    12C     8C     5C     3C     1C
USC00253755           0C     0C     1C     2C     5C     6C     5C     1C     1C     1C     0C     0S
USC00253810           0S     0S     2S     4S     6P     7P     7S     6S     2S     3S -7777S     0S
USC00253825       -7777S     1S     4S     6S    15S    16S    10S    11S     9S     5S     3S     2S
USC00253910           0C -7777C     5C     5C    12C    11C    14C    11C     4C     4C     2C -7777S
USC00253950           5S     3P     5S    10S    10S    13S     9S     8S     7S     5S     2P     3P
USC00254035           0C     1C     3C     8C    10C    14C     9C     9S     8S     6S     2C     0S
USC00254043           0C -7777C     3C     6C    12C    14C    12C    11C     9S     4C     3C     1C
USC00254100           0P     0P     1P     1P     8P     6P     7P     6P     3P     3P     1P     0P
USC00254110           0S     0S     2S     3S     9S     7S     6S     8S     3S     2S -7777S     0S
USC00254335       -7777C     0C     3S     6C    10C    11C    11C     9C     5C     6C     1C -7777S
USC00254440           0C     0S     1C     2C     4S     4S     6C     4C     1C     2C     0S     0C
USC00254455           0S -7777S     1S     3S     7S     9S     6S     4S     4S     1S     1S     0C
USC00254604           0P     0P     2P     3P     9P     5P     7P     8P     2P     4P     0P     0P
USC00254655           0P     1P     5P     8P     8P    16P    11P     8P     8P     6P     4P     1P
USC00254865           1S     1S     3S     5S     6C     6S     5C     3S     2S     1S -7777C     2S
USC00254900       -7777S -7777S     2S     3S     5S     6S     6S     5S     3S     1S -7777S     1S
USC00254903           0P     0P     3P     3P     3P     8P     5P     5P     3P     3P     1P     1P
USC00254945           0P     0P     2P     6P    11P     9P     7P     9P     9P     7P     1P     1P
USC00254985           0S -7777S     4S     8S    10S    11C    11C     9C     6C     3C     3C     1C
USC00254986           0P -7777P     4P     8P    10P    11P     8P    10P     8P     4P     4P     0P
USC00255040       -7777S     1S     3S     8S     9S    10C     8C     7C     8C     7C     1C     1S
USC00255050           0S     1C     4S    10S    11S    13S    12S     9S     9S     6S     4S     2S
USC00255080       -7777S     1S     4S     7S    11S    14S    11S    10S     7S     7S     4S -7777S
USC00255090       -7777C     0S     2S     5S     8S     9S     9S     8S     3S     3S     1C     0C
USC00255105           0C -7777C     3C     5C    12S    14C     9C    10C     8C     5C     4C     1S
USC00255250           1C -7777C     4C     7S    10C    11C     9S     9C     6C     3C     2C     1S
USC00255269           0P     0P     3P     5P     4P     8P     8P     6P     4P     4P     0P     0P
USC00255311           0C     0C     2C     7C     7C    10C     9C     8C     3C     4C -7777C     1S
USC00255312           0P     0P     2P     5P     6P    10P     5P     9P     5P     5P     1P     1P
USC00255362       -7777C -7777C     3C     5C    11S    14C    10C    10C    10C     3C     3C     1S
USC00255370           1P     1P     6P     7P     9P    13P     9P     9P     7P     4P     2P     1P
USC00255388           0S     0C     3S     5C     7C     9S     9C     8S     2S     4S     0S     0S
USC00255470           0S     0S -7777S     2S     7S     8S     6S     4S     2S     2S -7777S     0S
USC00255525           1S     1S     3S     4S    11S    11C     9S     9S     4C     4S     1S -7777S
USC00255565           0C     0C     4C     4C    11C    12C    11C    10C     5C     6C     2C     0C
USC00255590           0P     0P     0P     2P     7P     5P     3P     2P     1P -7777P     1P     0P
USC00255655           0S -7777S     3S     5S     8S     8S     7S     8S     5P     3P     0P     1S
USC00255700           0P     1P     3P     4P     8P     9P     9P     7P     3P     2P     3P     1P
USC00255702           1P     0P     1P     6P     7P    10P     9P     6P     3P     4P     3P     0P
USC00255780       -7777C -7777C     3C     5C    13C    11C    10C     8C     4C     5C     2C -7777C
USC00255810           0C     1C     5C     9S    17S    13S    13S     8S     9S     5S     3S     2C
USC00255830           0C     1C     2C     7C     8C    11C     7C    10C     6C     5C     2C     1C
USC00255840           0S     0C     3C     6C    14C    10C    12C     9C     7C     5C     2C     1S
USC00255895       -7777C     1S     3S    11C    10C    16C     7C     8C     7S     8S     2C     1S
USC00255925           1C     0C     2C     4C    11C    10C     9C     6C     9C     6C     1C     1C
USC00255960           0P     1P     2P     7P     9P     7P     8P     6P     4P     5P     2P     0P
USC00255997           0P     0P     2P     8P    13P    16P     9P    12P     6P     8P     3P     0P
USC00256018           1P     1P     4P     8P    12P    14P     8P     6P     6P     6P     3P     1P
USC00256040       -7777S -7777S     3S     7S     9S    10S     9S     9S     6S     4S     2S     1S
USC00256075           0C     0S     1C     3C     8S    10C     5C     6C     3S     3C -7777C -7777S
USC00256135           0C     0C     3C     8C     9C    12C     9C    10C     6C     6C     2C     1C
USC00256167       -7777S     0P     2S     4S    11S    10S     7C     8C     4C     5S     1S     1S
USC00256200           1C -7777S     3C     5C     8C     6C    10C     7S     3C     2S     1S     1S
USC00256290       -7777S -7777P     3S     6S     9P     8S     7P     8P     6P     5S     1S     1S
USC00256325           0P     0P     4P     9P    12P    11P     8P     9P     5P     5P     0P     0P
USC00256336       -7777C     0C     3S     6C     9C    10C     7C    10C     6C     4C     2C     1S
USC00256365           0S     1S     4S     3S    10C     8C    12C     8C     3C     6C     2C     1S
USC00256375           0C     0C     4S     7C    11C    12C     8C    11C     7C     5C     4C     1S
USC00256385           0C     0C     1C     3C     5C     7C     7C     3C     3C     2S -7777C -7777C
USC00256390           0C -7777S     1C     3C     5C     8C     7C     6S     3C     2C -7777C -7777S
USC00256395           0S -7777S     3S     8S     9S    11S     6S    10S     7S     5S     4S     1S
USC00256439           1P     0P     3P     7P    10P    11P    11P    11P     5P     5P     1P     0P
USC00256454           0P     0P     3P     6P     9P    10P     8P    13P     4P     6P     3P     0P
USC00256480           0C     0C     2S     4C     6C     8C     9C     7C     3C     3C -7777C     1C
USC00256552           0P     1P     1P     2P     1P     7P     7P    10P     3P     3P     0P     1P
USC00256570       -7777C     1S     6S     8S    13C    17S    11S    13C    11C     5S     3C     2S
USC00256585           0C     0S     1S     4S     6S     8S     9S     5S     4C     3C     0C -7777S
USC00256720           0P     0P     1P     8P    10P    11P    10P    14P    10P     8P     2P     2P
USC00256735           0P     0P     4P     8P    10P    10P    12P     9P     9P     4P     3P     1P
USC00256761           2P     1P     4P     9P    10P    10P     7P     7P     6P     7P     4P     2P
USC00256795       -7777C     1C     4C     8C    16C    15S    11S    10C    10S     5C     3C -7777S
USC00256837       -7777S -7777S     4S     6S    12S    13S     9S     8S     7S     5S     2C -7777S
USC00256880           0P     0P     2P     1P     5P     4P     6P     3P     1P -7777P     0P     0P
USC00256922           0P     2P     2P     9P    12P    16P     9P    12P    10P     4P     4P     1P
USC00256970           0S     1S     2S     6S    14S    11S     8S     6S     6S     3S     2S -7777S
USC00257002           0S -7777S     4S     3S    11S     8S    13S     8S     5S     3S     2S -7777S
USC00257032           0C     0C     3S     7C    10C    14C     7C    10C     7S     6C     2C     1S
USC00257040           0S     0S     4S     8S    11S    12S     9S    10S     7S     5S     3S     0S
USC00257055       -7777S -7777S     4S     4S    14C    13S    10S    11S     8S     6S     4S -7777S
USC00257070       -7777C     0C     3C     5C    12S    10C    11C     9C     4C     5C     3C     1C
USC00257110           0S     0S     2C     5S     6S     9C    10C     7S     2S     4C     0S     1S
USC00257246           0P -7777P     4P     7P    13P    14P    11P    12P     9P     7P     4P     1P
USC00257318           1P     1P     4P     2P     8P     8P     9P     9P     6P     3P     2P     1P
USC00257351           0P     1P     3P    12P    11P    11P     4P    11P     9P     8P     3P     1P
USC00257401           0P     3P     3P     9P    11P    15P    13P    10P     8P     8P     4P     1P
USC00257415           0P -7777S     2S     6S     7S     9S     6S     4S     3S     4S     0S     0S
USC00257515           0S     0S     6S     6S    14S    12S    11S     8S     6S     5S     2S     0S
USC00257640           0S     1S     4S     6S     9C    11C    11C    10S     9C     4S     4C     1S
USC00257715           0C     0C     3C     4C    11C    16C    10C    11C     5C     3C     2C     1S
USC00257751           0P     1P     1P     7P    11P    13P     6P     9P     3P     7P     3P     0P
USC00257830           0S     0S     2S     3C     6S     7S     4S     4S     3S     1C     1C -7777S
USC00258040           0C     0C     2S     4S    12S     8S     7S     7S     7C     6S     1C -7777S
USC00258090           0S     0S     2S     1S    10S    11S     8S     8S     8P     3P     1S -7777P
USC00258110       -7777P -7777P     7P     8P    15P    12P    12P     9P     8P     5P     5P     1P
USC00258133       -7777P     1P     2P     5P     8P    10P     5P     5P     5P     5P     1P -7777P
USC00258202           1S     2S     5P     5P    15P    10P    12P    11P     7P     3P     3P     1P
USC00258215       -7777S     1S     2C     6C     8S     8C    10S     7C     3C     5C     2S     1S
USC00258255           0P     0P     1P     3P     4P     9P     6P    10P     3P     3P     0P     1P
USC00258320           0C     0C     4C     3C    12C     7C    12C     8C     6C     5C     3C     1C
USC00258328       -7777S     1C     4C     5S    11S    11S     6C    10C     7C     4C     3C     1S
USC00258395       -7777S -7777C     4S     5S    17C    11C    13C    10C     8C     4C     3C     1S
USC00258410           0C     1C     4C     6C    11C    15C    14C    11C    10C     5C     6C     1C
USC00258455           1C     1C     3C     8S    10C    11C     8S     6C     6C     5C     2S     1S
USC00258465       -7777C     2S     7S     6S    14S    12S    12S    10S     9S     5S     4C     1S
USC00258480           0S     1S     4S     8S    10C    14C     8C    10C    10C     6C     3C     1S
USC00258628           1C -7777S     1S     6S     5C     6C     8C     7C     3C     3C     2C -7777C
USC00258735           0C     0S     4C     4C    12C    10C    12C     8C     5C     5C     3C     1C
USC00258745           0C     0C     4C     5C    12C    12C    11C     9C     8C     5S     3S -7777S
USC00258755       -7777P -7777P -7777P     5S     8S    12S    12S     7S     3P     3P     2P -7777P
USC00258795           0P     2P     1P     8P    14P    17P    11P    12P     8P     6P     2P     1P
USC00258875       -7777S     2S     6S     7S    16S    13S    13S    12S     9S     6S     3S     1S
USC00258905           0P     0P     4P     5P    11P    14P    10P    14P    10P     6P     5P -7777P
USC00258915       -7777C     1C     4C     9C     9C    13C     8C     9C     9C     7C     3S     1C
USC00258920           0S -7777S     1S     3S     7S     8S    10S     7S     3S     3S -7777S     0S
USC00258935           0S     1C     4S    11C     9C    13S     9S     9S     7S     6S     3S     1S
USC00258980           0P     1P     8P     7P    12P    14P    11P    11P    12P     4P     4P     2P
